x in Angstrom	y
6066,0000	-500,0000
6067,0000	-500,0000
6068,0000	-500,0000
6069,0000	-500,0000
6070,0000	-500,0000
6071,0000	-500,0000
6072,0000	-500,0000
6073,0000	-500,0000
6074,0000	-500,0000
6075,0000	-500,0000
6076,0000	-500,0000
6077,0000	-500,0000
6078,0000	-500,0000
6079,0000	-500,0000
6080,0000	-500,0000
6081,0000	-500,0000
6082,0000	-500,0000
6083,0000	-500,0000
6084,0000	-500,0000
6085,0000	-500,0000
6086,0000	-500,0000
6087,0000	-500,0000
6088,0000	-500,0000
6089,0000	-500,0000
6090,0000	-500,0000
6091,0000	-500,0000
6092,0000	-500,0000
6093,0000	-500,0000
6094,0000	-500,0000
6095,0000	-500,0000
6096,0000	-500,0000
6097,0000	-500,0000
6098,0000	-500,0000
6099,0000	-500,0000
6100,0000	-500,0000
6101,0000	-500,0000
6102,0000	-500,0000
6103,0000	-500,0000
6104,0000	-500,0000
6105,0000	-500,0000
6106,0000	-500,0000
6107,0000	-500,0000
6108,0000	-500,0000
6109,0000	-500,0000
6110,0000	-500,0000
6111,0000	-500,0000
6112,0000	-500,0000
6113,0000	-500,0000
6114,0000	-500,0000
6115,0000	-500,0000
6116,0000	-500,0000
6117,0000	-500,0000
6118,0000	-500,0000
6119,0000	-500,0000
6120,0000	-500,0000
6121,0000	-500,0000
6122,0000	-500,0000
6123,0000	-500,0000
6124,0000	-500,0000
6125,0000	-500,0000
6126,0000	-500,0000
6127,0000	-500,0000
6128,0000	-500,0000
6129,0000	-500,0000
6130,0000	-500,0000
6131,0000	-500,0000
6132,0000	-500,0000
6133,0000	-500,0000
6134,0000	-500,0000
6135,0000	-500,0000
6136,0000	-500,0000
6137,0000	-500,0000
6138,0000	-500,0000
6139,0000	-500,0000
6140,0000	-500,0000
6141,0000	-500,0000
6142,0000	-500,0000
6143,0000	-500,0000
6144,0000	-500,0000
6145,0000	-500,0000
6146,0000	-500,0000
6147,0000	-500,0000
6148,0000	-500,0000
6149,0000	-500,0000
6150,0000	-500,0000
6151,0000	-500,0000
6152,0000	-500,0000
6153,0000	-500,0000
6154,0000	-500,0000
6155,0000	-500,0000
6156,0000	-500,0000
6157,0000	-500,0000
6158,0000	-500,0000
6159,0000	-500,0000
6160,0000	-500,0000
6161,0000	-500,0000
6162,0000	-500,0000
6163,0000	-500,0000
6164,0000	-500,0000
6165,0000	-500,0000
6166,0000	-500,0000
6167,0000	-500,0000
6168,0000	-500,0000
6169,0000	-500,0000
6170,0000	-500,0000
6171,0000	-500,0000
6172,0000	-500,0000
6173,0000	-500,0000
6174,0000	-500,0000
6175,0000	-500,0000
6176,0000	-500,0000
6177,0000	-500,0000
6178,0000	-500,0000
6179,0000	-500,0000
6180,0000	-500,0000
6181,0000	-500,0000
6182,0000	-500,0000
6183,0000	-500,0000
6184,0000	-500,0000
6185,0000	-500,0000
6186,0000	-500,0000
6187,0000	-500,0000
6188,0000	-500,0000
6189,0000	-500,0000
6190,0000	-500,0000
6191,0000	-500,0000
6192,0000	-500,0000
6193,0000	-500,0000
6194,0000	-500,0000
6195,0000	-500,0000
6196,0000	-500,0000
6197,0000	-500,0000
6198,0000	-500,0000
6199,0000	-500,0000
6200,0000	-500,0000
6201,0000	-500,0000
6202,0000	-500,0000
6203,0000	-500,0000
6204,0000	-500,0000
6205,0000	-500,0000
6206,0000	-500,0000
6207,0000	-500,0000
6208,0000	-500,0000
6209,0000	-500,0000
6210,0000	-500,0000
6211,0000	-500,0000
6212,0000	-500,0000
6213,0000	-500,0000
6214,0000	-500,0000
6215,0000	-500,0000
6216,0000	-500,0000
6217,0000	-500,0000
6218,0000	-500,0000
6219,0000	-500,0000
6220,0000	-500,0000
6221,0000	-500,0000
6222,0000	-500,0000
6223,0000	-500,0000
6224,0000	-500,0000
6225,0000	-500,0000
6226,0000	-500,0000
6227,0000	-500,0000
6228,0000	-500,0000
6229,0000	-500,0000
6230,0000	-500,0000
6231,0000	-500,0000
6232,0000	-500,0000
6233,0000	-500,0000
6234,0000	-500,0000
6235,0000	-500,0000
6236,0000	-500,0000
6237,0000	-500,0000
6238,0000	-500,0000
6239,0000	-500,0000
6240,0000	-500,0000
6241,0000	-500,0000
6242,0000	-500,0000
6243,0000	-500,0000
6244,0000	-500,0000
6245,0000	-500,0000
6246,0000	-500,0000
6247,0000	-500,0000
6248,0000	-500,0000
6249,0000	-500,0000
6250,0000	-500,0000
6251,0000	-500,0000
6252,0000	-500,0000
6253,0000	-500,0000
6254,0000	-500,0000
6255,0000	-500,0000
6256,0000	-500,0000
6257,0000	-500,0000
6258,0000	-500,0000
6259,0000	-500,0000
6260,0000	-500,0000
6261,0000	-500,0000
6262,0000	-500,0000
6263,0000	-500,0000
6264,0000	-500,0000
6265,0000	-500,0000
6266,0000	-500,0000
6267,0000	-500,0000
6268,0000	-500,0000
6269,0000	-500,0000
6270,0000	-500,0000
6271,0000	-500,0000
6272,0000	-500,0000
6273,0000	-500,0000
6274,0000	-500,0000
6275,0000	-500,0000
6276,0000	-500,0000
6277,0000	-500,0000
6278,0000	-500,0000
6279,0000	-500,0000
6280,0000	-500,0000
6281,0000	-500,0000
6282,0000	-500,0000
6283,0000	-500,0000
6284,0000	-500,0000
6285,0000	-500,0000
6286,0000	-500,0000
6287,0000	-500,0000
6288,0000	-500,0000
6289,0000	-500,0000
6290,0000	-500,0000
6291,0000	-500,0000
6292,0000	-500,0000
6293,0000	-500,0000
6294,0000	-500,0000
6295,0000	-500,0000
6296,0000	-500,0000
6297,0000	-500,0000
6298,0000	-500,0000
6299,0000	-500,0000
6300,0000	-500,0000
6301,0000	-500,0000
6302,0000	-500,0000
6303,0000	-500,0000
6304,0000	-500,0000
6305,0000	-500,0000
6306,0000	-500,0000
6307,0000	-500,0000
6308,0000	-500,0000
6309,0000	-500,0000
6310,0000	-500,0000
6311,0000	-500,0000
6312,0000	-500,0000
6313,0000	-500,0000
6314,0000	-500,0000
6315,0000	-500,0000
6316,0000	-500,0000
6317,0000	-500,0000
6318,0000	-500,0000
6319,0000	-500,0000
6320,0000	-500,0000
6321,0000	-500,0000
6322,0000	-500,0000
6323,0000	-500,0000
6324,0000	-500,0000
6325,0000	-500,0000
6326,0000	-500,0000
6327,0000	-500,0000
6328,0000	-500,0000
6329,0000	-500,0000
6330,0000	-500,0000
6331,0000	-500,0000
6332,0000	-500,0000
6333,0000	-500,0000
6334,0000	-500,0000
6335,0000	-500,0000
6336,0000	-500,0000
6337,0000	-500,0000
6338,0000	-500,0000
6339,0000	-500,0000
6340,0000	-500,0000
6341,0000	-500,0000
6342,0000	-500,0000
6343,0000	-500,0000
6344,0000	-500,0000
6345,0000	-500,0000
6346,0000	-500,0000
6347,0000	-500,0000
6348,0000	-500,0000
6349,0000	-500,0000
6350,0000	-500,0000
6351,0000	-500,0000
6352,0000	-500,0000
6353,0000	-500,0000
6354,0000	-500,0000
6355,0000	-500,0000
6356,0000	-500,0000
6357,0000	-500,0000
6358,0000	-500,0000
6359,0000	-500,0000
6360,0000	-500,0000
6361,0000	-500,0000
6362,0000	-500,0000
6363,0000	-500,0000
6364,0000	-500,0000
6365,0000	-500,0000
6366,0000	-500,0000
6367,0000	-500,0000
6368,0000	-500,0000
6369,0000	-500,0000
6370,0000	-500,0000
6371,0000	-500,0000
6372,0000	-500,0000
6373,0000	-500,0000
6374,0000	-500,0000
6375,0000	-500,0000
6376,0000	-500,0000
6377,0000	-500,0000
6378,0000	-500,0000
6379,0000	-500,0000
6380,0000	-500,0000
6381,0000	-500,0000
6382,0000	-500,0000
6383,0000	-500,0000
6384,0000	-500,0000
6385,0000	-500,0000
6386,0000	-500,0000
6387,0000	-500,0000
6388,0000	-500,0000
6389,0000	-500,0000
6390,0000	-500,0000
6391,0000	-500,0000
6392,0000	-500,0000
6393,0000	-500,0000
6394,0000	-500,0000
6395,0000	-500,0000
6396,0000	-500,0000
6397,0000	-500,0000
6398,0000	-500,0000
6399,0000	-500,0000
6400,0000	-500,0000
6401,0000	-500,0000
6402,0000	-500,0000
6403,0000	-500,0000
6404,0000	-500,0000
6405,0000	-500,0000
6406,0000	-500,0000
6407,0000	-500,0000
6408,0000	-500,0000
6409,0000	-500,0000
6410,0000	-500,0000
6411,0000	-500,0000
6412,0000	-500,0000
6413,0000	-500,0000
6414,0000	-500,0000
6415,0000	-500,0000
6416,0000	-500,0000
6417,0000	-500,0000
6418,0000	-500,0000
6419,0000	-500,0000
6420,0000	-500,0000
6421,0000	-500,0000
6422,0000	-500,0000
6423,0000	-500,0000
6424,0000	-500,0000
6425,0000	-500,0000
6426,0000	-500,0000
6427,0000	-500,0000
6428,0000	-500,0000
6429,0000	-500,0000
6430,0000	-500,0000
6431,0000	-500,0000
6432,0000	-500,0000
6433,0000	-500,0000
6434,0000	-500,0000
6435,0000	-500,0000
6436,0000	-500,0000
6437,0000	-500,0000
6438,0000	-500,0000
6439,0000	-500,0000
6440,0000	-500,0000
6441,0000	-500,0000
6442,0000	-500,0000
6443,0000	-500,0000
6444,0000	-500,0000
6445,0000	-500,0000
6446,0000	-500,0000
6447,0000	-500,0000
6448,0000	-500,0000
6449,0000	-500,0000
6450,0000	-500,0000
6451,0000	-500,0000
6452,0000	-500,0000
6453,0000	-500,0000
6454,0000	-500,0000
6455,0000	-500,0000
6456,0000	-500,0000
6457,0000	-500,0000
6458,0000	-500,0000
6459,0000	-500,0000
6460,0000	-500,0000
6461,0000	-500,0000
6462,0000	-500,0000
6463,0000	-500,0000
6464,0000	-500,0000
6465,0000	-500,0000
6466,0000	-500,0000
6467,0000	-500,0000
6468,0000	-500,0000
6469,0000	-500,0000
6470,0000	-500,0000
6471,0000	-500,0000
6472,0000	-500,0000
6473,0000	-500,0000
6474,0000	-500,0000
6475,0000	-500,0000
6476,0000	-500,0000
6477,0000	-500,0000
6478,0000	-500,0000
6479,0000	-500,0000
6480,0000	-500,0000
6481,0000	-500,0000
6482,0000	-500,0000
6483,0000	-500,0000
6484,0000	-500,0000
6485,0000	-500,0000
6486,0000	-500,0000
6487,0000	-500,0000
6488,0000	-500,0000
6489,0000	-500,0000
6490,0000	-500,0000
6491,0000	-500,0000
6492,0000	-500,0000
6493,0000	-500,0000
6494,0000	-500,0000
6495,0000	-500,0000
6496,0000	-500,0000
6497,0000	-500,0000
6498,0000	-500,0000
6499,0000	-500,0000
6500,0000	-500,0000
6501,0000	-500,0000
6502,0000	-500,0000
6503,0000	-500,0000
6504,0000	-500,0000
6505,0000	-500,0000
6506,0000	-500,0000
6507,0000	-500,0000
6508,0000	-500,0000
6509,0000	-500,0000
6510,0000	-500,0000
6511,0000	-500,0000
6512,0000	-500,0000
6513,0000	-500,0000
6514,0000	-500,0000
6515,0000	-500,0000
6516,0000	-500,0000
6517,0000	-500,0000
6518,0000	-500,0000
6519,0000	-500,0000
6520,0000	-500,0000
6521,0000	-500,0000
6522,0000	-500,0000
6523,0000	-500,0000
6524,0000	-500,0000
6525,0000	-500,0000
6526,0000	-500,0000
6527,0000	-500,0000
6528,0000	-500,0000
6529,0000	-500,0000
6530,0000	-500,0000
6531,0000	-500,0000
6532,0000	-500,0000
6533,0000	-500,0000
6534,0000	-500,0000
6535,0000	-500,0000
6536,0000	-500,0000
6537,0000	-500,0000
6538,0000	-500,0000
6539,0000	-500,0000
6540,0000	-500,0000
6541,0000	-500,0000
6542,0000	-500,0000
6543,0000	-500,0000
6544,0000	-500,0000
6545,0000	-500,0000
6546,0000	-500,0000
6547,0000	-500,0000
6548,0000	-500,0000
6549,0000	-500,0000
6550,0000	-500,0000
6551,0000	-500,0000
6552,0000	-500,0000
6553,0000	-500,0000
6554,0000	-500,0000
6555,0000	-500,0000
6556,0000	-500,0000
6557,0000	-500,0000
6558,0000	-500,0000
6559,0000	-500,0000
6560,0000	-500,0000
6561,0000	-500,0000
6562,0000	-500,0000
6563,0000	-500,0000
6564,0000	-500,0000
6565,0000	-500,0000
6566,0000	-500,0000
6567,0000	-500,0000
6568,0000	-500,0000
6569,0000	-500,0000
6570,0000	-500,0000
6571,0000	-500,0000
6572,0000	-500,0000
6573,0000	-500,0000
6574,0000	-500,0000
6575,0000	-500,0000
6576,0000	-500,0000
6577,0000	-500,0000
6578,0000	-500,0000
6579,0000	-500,0000
6580,0000	-500,0000
6581,0000	-500,0000
6582,0000	-500,0000
6583,0000	-500,0000
6584,0000	-500,0000
6585,0000	-500,0000
6586,0000	-500,0000
6587,0000	-500,0000
6588,0000	-500,0000
6589,0000	-500,0000
6590,0000	-500,0000
6591,0000	-500,0000
6592,0000	-500,0000
6593,0000	-500,0000
6594,0000	-500,0000
6595,0000	-500,0000
6596,0000	-500,0000
6597,0000	-500,0000
6598,0000	-500,0000
6599,0000	-500,0000
6600,0000	-500,0000
6601,0000	-500,0000
6602,0000	-500,0000
6603,0000	-500,0000
6604,0000	-500,0000
6605,0000	-500,0000
6606,0000	-500,0000
6607,0000	-500,0000
6608,0000	-500,0000
6609,0000	-500,0000
6610,0000	-500,0000
6611,0000	-500,0000
6612,0000	-500,0000
6613,0000	-500,0000
6614,0000	-500,0000
6615,0000	-500,0000
6616,0000	-500,0000
6617,0000	-500,0000
6618,0000	-500,0000
6619,0000	-500,0000
6620,0000	-500,0000
6621,0000	-500,0000
6622,0000	-500,0000
6623,0000	-500,0000
6624,0000	-500,0000
6625,0000	-500,0000
6626,0000	-500,0000
6627,0000	-500,0000
6628,0000	-500,0000
6629,0000	-500,0000
6630,0000	-500,0000
6631,0000	-500,0000
6632,0000	-500,0000
6633,0000	-500,0000
6634,0000	-500,0000
6635,0000	-500,0000
6636,0000	-500,0000
6637,0000	-500,0000
6638,0000	-500,0000
6639,0000	-500,0000
6640,0000	-500,0000
6641,0000	-500,0000
6642,0000	-500,0000
6643,0000	-500,0000
6644,0000	-500,0000
6645,0000	-500,0000
6646,0000	-500,0000
6647,0000	-500,0000
6648,0000	-500,0000
6649,0000	-500,0000
6650,0000	-500,0000
6651,0000	-500,0000
6652,0000	-500,0000
6653,0000	-500,0000
6654,0000	-500,0000
6655,0000	-500,0000
6656,0000	-500,0000
6657,0000	-500,0000
6658,0000	-500,0000
6659,0000	-500,0000
6660,0000	-500,0000
6661,0000	-500,0000
6662,0000	-500,0000
6663,0000	-500,0000
6664,0000	-500,0000
6665,0000	-500,0000
6666,0000	-500,0000
6667,0000	-500,0000
6668,0000	-500,0000
6669,0000	-500,0000
6670,0000	-500,0000
6671,0000	-500,0000
6672,0000	-500,0000
6673,0000	-500,0000
6674,0000	-500,0000
6675,0000	-500,0000
6676,0000	-500,0000
6677,0000	-500,0000
